,id,host_id,zipcode,accommodates,bathrooms,bedrooms,beds,minimum_nights,availability_30,number_of_reviews,review_scores_rating,host_listing_count,Apartment,Bed & Breakfast,Boat,Castle,Dorm,House,Hut,Loft,Other,Tent,Treehouse,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,price,price_log
101,4585985,8623519,11211,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,85.0,4.442651256490317
102,1198681,5424141,10027,0.5760424299973689,0.9884926524026629,1.235102772229469,0.38159161324243157,1.758647962250419,0.9366127363684471,-0.4067671867283584,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,125.0,4.8283137373023015
104,1313258,2454614,11211,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,1.096567719327034,1.07078713479303,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,85.0,4.442651256490317
105,4582817,3577565,10024,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,140.0,4.941642422609304
106,1979502,10124527,10037,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,0.17367341683956244,1.096567719327034,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,195.0,5.272999558563747
107,449680,1812871,10455,1.1238338879494987,-0.3370343067877555,1.235102772229469,0.38159161324243157,0.17367341683956244,0.9366127363684471,0.5782690276192338,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,120.0,4.787491742782046
108,4840594,24911114,11220,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,99.0,4.59511985013459
109,1960489,4087416,11249,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.5029821102588345,1.0215353240756504,85-89,2.859844463844919,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,100.0,4.605170185988092
111,4808316,807190,11216,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,-0.5029821102588345,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40.0,3.6888794541139363
112,1193712,6281034,11211,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.5029821102588345,0.4797654061844746,95-100,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,110.0,4.700480365792417
113,130640,643114,10026,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,0.3767702960133932,-0.456018997445738,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,117.0,4.762173934797756
114,2198554,11215365,11217,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.9366127363684471,-0.25901175457621956,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0,4.976733742420574
115,1655824,5942292,11216,1.6716253459016284,-0.3370343067877555,-0.41170092407648967,3.9353781050465972,0.17367341683956244,1.096567719327034,-0.30826356529359916,85-89,1.0068657601629891,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75.0,4.31748811353631
116,2907668,2971534,10016,0.5760424299973689,-0.3370343067877555,1.235102772229469,0.38159161324243157,-0.6188138558658658,0.6167027704512734,0.23350635259757657,95-100,1.0068657601629891,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,445.0,6.09807428216624
117,16089,656594,10075,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,-1.142802042093182,4.321406642140085,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,99.0,4.59511985013459
118,384058,1507558,10002,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,1.096567719327034,-0.11125632242408072,95-100,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,150.0,5.0106352940962555
119,3798625,15578446,11235,0.5760424299973689,0.9884926524026629,1.235102772229469,0.38159161324243157,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,149.0,5.003946305945459
120,221421,59172,10026,-0.5195404859068907,2.3140196115930816,-0.41170092407648967,-0.5068550097086097,1.758647962250419,1.096567719327034,-0.012752700989321495,85-89,1.4701104360834716,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,85.0,4.442651256490317
121,2547067,7558447,10040,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,0.6167027704512734,-0.16050813314146034,95-100,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,90.0,4.499809670330265
122,1964864,3029564,11215,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,-1.3027570250517688,-0.4067671867283584,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,110.0,4.700480365792417
123,1115381,6121678,11217,-1.0673319438590205,0.9884926524026629,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,0.3767702960133932,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,70.0,4.248495242049359
124,4549951,23590420,11101,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,80.0,4.382026634673881
125,4846600,23273183,11206,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,1.3624043258977048,-0.2630496358209542,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,86.0,4.454347296253507
126,2192512,588270,11201,0.5760424299973689,-0.3370343067877555,1.235102772229469,1.2700382361934728,-0.22257021951315167,-0.7429145846967148,-0.5052708081631176,40-49,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,189.0,5.241747015059643
127,1806378,1929442,11238,0.5760424299973689,2.3140196115930816,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,-0.5829596017381279,0.036499109728058116,95-100,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,280.0,5.634789603169249
128,4868464,25042719,11215,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.982847059134595,-0.5545226188804973,No Reviews,-0.38286826759845854,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,39.0,3.6635616461296463
129,2248368,1819355,11374,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,1.096567719327034,0.3320099740323358,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0,4.174387269895637
130,3170279,16079802,10011,0.028250972045239065,-0.3370343067877555,1.235102772229469,0.38159161324243157,0.17367341683956244,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,230.0,5.438079308923196
131,485026,2400932,11215,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.0165902278477406,0.2827581633149562,95-100,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,70.0,4.248495242049359
132,583352,2423042,10009,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,7.306058871188418,-1.3027570250517688,-0.30826356529359916,95-100,-0.38286826759845854,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,120.0,4.787491742782046
134,1283569,6982832,10036,1.1238338879494987,-0.3370343067877555,1.235102772229469,0.38159161324243157,0.5699170531922766,0.29679280453409973,1.5633052419668263,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,220.0,5.393627546352362
135,682122,3475005,11234,1.1238338879494987,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,0.29679280453409973,3.1886149956403536,90-94,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,84.0,4.430816798843313
137,2044189,10407636,11221,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,-1.3027570250517688,-0.456018997445738,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,110.0,4.700480365792417
138,4453406,3009718,11238,1.1238338879494987,2.3140196115930816,1.235102772229469,0.38159161324243157,0.17367341683956244,1.096567719327034,-0.5545226188804973,No Reviews,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,199.0,5.293304824724492
139,4518946,23427949,10010,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,1.758647962250419,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,125.0,4.8283137373023015
140,260635,1367354,10027,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,1.0165902278477406,0.9722835133582708,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100.0,4.605170185988092
141,260672,1360296,11207,0.5760424299973689,2.3140196115930816,-0.41170092407648967,-0.5068550097086097,0.9661606895449907,-1.3027570250517688,0.824528081206132,95-100,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,45.0,3.8066624897703196
142,587740,2899508,10013,-0.5195404859068907,0.9884926524026629,-0.41170092407648967,-0.5068550097086097,6.909815234835703,-1.3027570250517688,-0.30826356529359916,95-100,-0.38286826759845854,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,199.0,5.293304824724492
144,2889379,14766787,11207,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,50.0,3.912023005428146
145,273256,1429642,10035,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,1.3624043258977048,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,200.0,5.298317366548036
146,4798902,17057882,10003,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.34302712730024765,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,88.0,4.477336814478207
147,2686825,13753825,10014,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,0.3767702960133932,-0.4067671867283584,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,160.0,5.075173815233827
148,602453,2316922,11215,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.5699170531922766,0.5367252789719801,-0.012752700989321495,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,85.0,4.442651256490317
149,1637821,573909,11206,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.9661606895449907,-0.1830721443416608,1.8095642955537243,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,70.0,4.248495242049359
150,445700,1684592,10013,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.023117161383073945,0.8737798919235116,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,170.0,5.135798437050262
151,4566308,62345,10019,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,1.096567719327034,-0.456018997445738,70-79,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,108.0,4.68213122712422
152,1657110,8315861,10014,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,1.096567719327034,0.6275208383366134,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,295.0,5.68697535633982
153,3866715,5735837,10001,1.1238338879494987,0.9884926524026629,-0.41170092407648967,1.2700382361934728,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,320.0,5.768320995793772
154,1355451,7356136,10032,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.9661606895449907,1.096567719327034,-0.012752700989321495,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,125.0,4.8283137373023015
155,531091,1787284,11103,0.5760424299973689,-0.3370343067877555,1.235102772229469,0.38159161324243157,-0.22257021951315167,0.1368378215755129,4.370658452857464,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,99.0,4.59511985013459
156,775362,2051125,11211,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,2.9473788713085614,-1.2227795335724754,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,55.0,4.007333185232471
157,1864757,194918,10028,2.7672082618058877,2.3140196115930816,2.8819064685354276,2.1584848591445143,0.17367341683956244,1.0165902278477406,-0.25901175457621956,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,550.0,6.309918278226516
158,209287,63394,10001,-0.5195404859068907,2.3140196115930816,-0.41170092407648967,-0.5068550097086097,0.5699170531922766,1.096567719327034,0.7752762704887524,95-100,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,98.0,4.584967478670572
159,4587845,23774810,10463,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,1.0165902278477406,-0.5545226188804973,No Reviews,-0.38286826759845854,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,50.0,3.912023005428146
160,3422670,17251787,10011,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.5699170531922766,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,150.0,5.0106352940962555
161,2235999,11415824,10027,1.6716253459016284,4.965073529973918,1.235102772229469,2.1584848591445143,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1200.0,7.090076835776092
162,3415648,1216641,10014,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.982847059134595,-0.4067671867283584,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,189.0,5.241747015059643
163,3939974,10729258,10036,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.5699170531922766,1.096567719327034,-0.5052708081631176,80-84,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,120.0,4.787491742782046
164,597650,2648341,10014,-0.5195404859068907,-0.3370343067877555,1.235102772229469,-0.5068550097086097,0.17367341683956244,-1.3027570250517688,-0.4067671867283584,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,250.0,5.521460917862246
166,268549,1378790,10009,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,1.096567719327034,1.317046188379928,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0,4.174387269895637
167,4529821,9830394,11216,3.8627911777101476,-0.3370343067877555,4.528710164841386,3.0469314820955553,0.17367341683956244,0.6167027704512734,-0.5545226188804973,No Reviews,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,250.0,5.521460917862246
168,209380,1031630,10002,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,3.237866806357733,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,95.0,4.553876891600541
170,4799119,24727907,11106,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.0628245506138885,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,105.0,4.653960350157523
171,471845,2220859,11216,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.9366127363684471,-0.4067671867283584,80-84,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,120.0,4.787491742782046
172,14374,2339,10009,0.5760424299973689,-0.3370343067877555,1.235102772229469,0.38159161324243157,0.17367341683956244,0.3767702960133932,2.991607752770835,90-94,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,270.0,5.598421958998375
173,4644073,17462748,11207,3.3149997197580174,2.3140196115930816,4.528710164841386,2.1584848591445143,0.17367341683956244,0.7766577534098603,-0.5545226188804973,No Reviews,3.323089139765402,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,285.0,5.652489180268651
174,2693522,13785793,10002,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,175.0,5.1647859739235145
175,596391,2948491,10011,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,0.5699170531922766,1.096567719327034,-0.062004511706701106,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,219.0,5.389071729816501
176,4250858,10027131,11230,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,9.808514602652156,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,33.0,3.4965075614664802
177,4250876,10027131,11230,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.8566352448891538,-0.5052708081631176,80-84,9.808514602652156,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,33.0,3.4965075614664802
178,4135645,19010261,10009,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.05686033009621948,0.5290172169018542,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,97.0,4.574710978503383
179,4334007,2470739,10003,2.7672082618058877,-0.3370343067877555,1.235102772229469,1.2700382361934728,-0.22257021951315167,0.1368378215755129,-0.012752700989321495,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,349.0,5.855071922202427
180,2307298,11784239,11249,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1400.0,7.24422751560335
181,4530634,23490070,11231,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.1830721443416608,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,50.0,3.912023005428146
182,4351347,21558200,10466,0.5760424299973689,-0.3370343067877555,1.235102772229469,0.38159161324243157,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,195.0,5.272999558563747
183,2252990,11506263,10016,2.7672082618058877,6.290600489164336,4.528710164841386,2.1584848591445143,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,800.0,6.684611727667927
185,2308799,11790373,10036,2.219416803853758,-0.3370343067877555,1.235102772229469,2.1584848591445143,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1000.0,6.907755278982137
186,4546312,18065544,11206,7.149539925422927,2.3140196115930816,6.175513861147345,4.823824727997638,-0.6188138558658658,-0.982847059134595,-0.5545226188804973,No Reviews,1.0068657601629891,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,450.0,6.1092475827643655
187,1546018,8238819,11222,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.023117161383073945,0.7260244597713726,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,83.0,4.418840607796598
188,1788553,6465636,11201,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,0.8566352448891538,-0.35751537601097877,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,200.0,5.298317366548036
189,1301836,7068873,10012,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,-1.2227795335724754,-0.25901175457621956,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,220.0,5.393627546352362
190,855150,4467358,10012,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.6167027704512734,1.5140534312494467,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,275.0,5.616771097666572
191,585300,1267021,11372,1.6716253459016284,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,0.17367341683956244,1.096567719327034,-0.35751537601097877,95-100,1.4701104360834716,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,79.0,4.3694478524670215
192,4607490,4158694,10002,2.219416803853758,2.3140196115930816,1.235102772229469,0.38159161324243157,-0.6188138558658658,-1.0628245506138885,-0.5545226188804973,No Reviews,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,96.0,4.564348191467836
